what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1346958591828
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591828
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591828
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1346958591829
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591829
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591829
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1346958591830
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591830
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591830
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1346958591831
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591831
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591832
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1346958591832
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591832
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591833
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1346958591833
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591833
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1346958591834
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1346958591834
